"","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","state","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","Year","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"590",1,4,1,1,4,4,4,2,1,4,7,7,7,7,4,11,5,2,NA,1,"NM",NA,NA,NA,1,NA,NA,NA,NA,2,5,2012,NA,4,2.5,1.5,5.5,1,3.5,1
"591",5,4,4,5,4,6,4,5,3,5,3,7,4,3,4,11,5,1,NA,1,"NM",4,0,0.5,0,0,1,5,4,4,4,2012,1,4.5,5.5,4.5,5.5,4,4.25,0.3
"592",3,3,6,3,6,6,5,7,4,7,5,6,2,5,2,5,5,2,1,3,"NM",NA,0.666666666666667,0.5,0,0,0,4,2,2,5,2012,NA,6.5,4.5,6.5,4.5,3.5,3.25,0.233333333333333
"593",5,4,7,2,7,6,4,7,2,7,3,5,1,6,1,2,5,2,22,3,"NM",NA,0.166666666666667,0.5,0,0,0,4,4,2,4,2012,NA,7,5.5,7,4.5,2,3.5,0.133333333333333
"594",2,4,4,2,4,4,4,6,5,5,6,5,4,6,4,3,5,1,3,2,"NM",NA,NA,0.25,1,0,0,2,2,2,2,2012,1,4.5,3,5,4.5,3.5,2,0.3125
"595",2,7,7,1,7,7,1,7,1,7,6,3,1,7,1,8,5,1,2,1,"NM",3,0.166666666666667,0.5,0,0,0,5,5,2,5,2012,1,7,4.5,7,5,1,4.25,0.133333333333333
"596",2,3,5,3,2,6,5,6,3,4,6,6,3,5,6,5,5,1,9,2,"NM",3,0,0.5,0,0,0,2,2,4,4,2012,1,3,4,5.5,4.5,3,3,0.1
"597",5,3,2,5,5,6,5,7,4,5,3,5,6,3,3,3,5,2,15,3,"NM",NA,NA,0,1,1,1,2,2,2,5,2012,NA,5,5.5,4.5,4,4.5,2.75,0.75
"598",4,4,4,2,5,6,4,6,2,6,4,6,4,6,3,4,5,2,13,3,"NM",3,0.5,0.75,0,0,0,4,5,3,4,2012,NA,5.5,5,5,5,2,4,0.25
"599",6,2,6,4,6,4,6,7,6,5,2,7,2,4,2,7,5,2,12,2,"NM",4,0,0.5,0,0,1,5,5,5,5,2012,NA,5.5,5,6.5,4.5,5,5,0.3
"600",3,5,6,4,6,4,3,5,5,5,5,5,2,4,2,10,5,1,27,3,"NY",NA,0.333333333333333,0.25,0,0,0,4,3,2,5,2012,1,5.5,3.5,5.5,5,4.5,3.5,0.116666666666667
"601",6,2,7,2,6,6,6,6,2,5,2,6,1,6,2,5,5,2,11,3,"NY",4,0,0.5,0,0,0,5,2,2,2,2012,NA,5.5,6,6.5,4,2,2.75,0.1
"602",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,2,5,3,"NY",4,0.5,0.5,NA,0,NA,1,4,3,3,2012,NA,4,4,4,4,4,2.75,0.333333333333333
"603",2,4,5,3,4,6,4,5,5,5,6,5,3,5,4,8,2,2,NA,5,"NY",6,0.333333333333333,0.5,0,0,0,4,4,2,4,2012,NA,4.5,4,5,4.5,4,3.5,0.166666666666667
"604",1,6,3,2,2,2,2,2,7,7,7,7,5,6,6,4,2,1,NA,2,"NY",NA,0.5,0,0,0,0,1,4,2,5,2012,1,4.5,1.5,2.5,6.5,4.5,3,0.1
"605",7,6,7,5,5,3,2,3,1,1,1,3,1,3,3,7,2,1,NA,2,"NY",1,1,0,0,0,0,1,5,2,5,2012,1,3,5,5,4.5,3,3.25,0.2
"606",4,4,4,5,2,5,4,4,4,4,4,5,4,3,6,12,2,2,NA,1,"NY",5,0,0,0,0,0,2,4,2,4,2012,NA,3,4.5,4,4.5,4.5,3,0
"607",2,5,5,2,4,6,3,6,1,5,6,6,3,6,4,7,2,1,NA,3,"NY",3,0.5,0.25,0,0,0,2,5,4,4,2012,1,4.5,4,5.5,5.5,1.5,3.75,0.15
"608",1,1,4,1,3,6,7,7,7,7,7,7,4,7,5,13,2,2,NA,2,"NY",NA,0.5,0,0,0,0,4,1,2,5,2012,NA,5,3.5,5.5,4,4,3,0.1
"609",1,2,7,6,6,6,6,6,2,7,7,6,1,2,2,6,2,2,9,3,"NY",NA,0,0.5,0,1,0,1,5,1,4,2012,NA,6.5,3.5,6.5,4,4,2.75,0.3
"610",6,3,5,2,7,7,5,7,3,7,2,7,3,6,1,11,2,2,5,1,"NY",NA,0.166666666666667,0.25,0,0,0,1,4,1,4,2012,NA,7,6.5,6,5,2.5,2.5,0.0833333333333333
"611",2,4,6,2,6,5,4,4,1,5,6,6,2,6,2,2,5,1,18,2,"NY",NA,0.333333333333333,0.25,0,1,0,1,3,1,3,2012,1,5.5,3.5,5,5,1.5,2,0.316666666666667
"612",4,4,6,3,4,4,4,4,2,5,4,4,2,5,4,2,5,1,NA,2,"NY",NA,0.333333333333333,0.5,0,0,0,3,3,3,3,2012,1,4.5,4,5,4,2.5,3,0.166666666666667
"613",1,7,7,1,7,7,1,7,1,7,7,7,1,7,1,9,2,2,5,3,"PA",1,0,0.5,0,1,0,5,5,2,5,2012,NA,7,4,7,7,1,4.25,0.3
"614",3,7,7,1,6,7,1,7,1,7,5,7,1,7,2,8,2,1,9,3,"PA",4,0.5,0,0,0,0,5,1,1,1,2012,1,6.5,5,7,7,1,2,0.1
"615",1,5,7,1,1,7,3,7,3,7,7,7,1,7,7,13,4,2,7,2,"PA",6,0,1,1,1,1,2,4,2,5,2012,NA,4,4,7,6,2,3.25,0.8
"616",4,3,2,2,1,6,5,6,5,6,4,5,6,6,7,7,2,1,3,1,"PA",4,0.666666666666667,0,0,0,0,2,2,3,3,2012,1,3.5,5,4,4,3.5,2.5,0.133333333333333
"617",3,5,3,3,3,5,3,5,4,5,5,5,5,5,5,6,2,2,18,3,"PA",2,NA,0.5,1,1,1,2,4,1,4,2012,NA,4,4,4,5,3.5,2.75,0.875
"618",1,7,6,1,6,2,1,7,2,7,7,7,2,7,2,9,1,2,16,5,"PA",2,0.5,0,0,0,0,3,2,1,2,2012,NA,6.5,1.5,6.5,7,1.5,2,0.1
"619",3,3,5,1,5,5,5,5,6,3,5,5,3,7,3,8,5,2,14,2,"TX",4,0,0.5,0,NA,0,1,4,4,2,2012,NA,4,4,5,4,3.5,2.75,0.125
"620",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,1,12,1,"TX",NA,0.5,0.75,0,1,0,2,5,5,5,2012,1,4,4,4,4,4,4.25,0.45
"621",6,3,7,6,3,5,5,5,6,3,2,6,1,2,5,4,5,2,23,3,"TX",3,0.5,0.25,1,1,0,4,4,4,5,2012,NA,3,5.5,6,4.5,6,4.25,0.55
"622",4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,2,5,2,3,1,"TX",NA,0,0.25,0,0,0,4,2,1,2,2012,NA,4,4,5,4,4,2.25,0.05
"623",2,4,4,4,5,4,4,5,5,6,6,4,4,4,3,1,5,1,3,2,"WI",4,0.833333333333333,0.25,0,0,0,1,3,2,3,2012,1,5.5,3,4.5,4,4.5,2.25,0.216666666666667
"624",4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,3,5,1,7,1,"WI",3,0.5,0.75,1,0,0,2,4,2,4,2012,1,4,4.5,4,4.5,4,3,0.45
"625",2,2,5,4,5,7,6,6,6,6,6,7,3,4,3,11,5,1,10,1,"WI",3,0.333333333333333,0,1,0,0,1,4,4,5,2012,1,5.5,4.5,5.5,4.5,5,3.5,0.266666666666667
"626",3,6,5,3,4,4,2,5,5,5,5,6,3,5,4,8,5,1,19,3,"WI",6,0.833333333333333,0.25,0,0,0,4,4,1,5,2012,1,4.5,3.5,5,6,4,3.5,0.216666666666667
"627",3,5,6,3,4,4,3,6,4,4,5,6,2,5,4,6,5,1,15,2,"AZ",NA,0.5,0.75,0,0,0,3,4,2,4,2012,1,4,3.5,6,5.5,3.5,3.25,0.25
"628",7,1,3,3,3,5,7,6,7,5,1,2,5,5,5,3,5,1,17,3,"AZ",NA,0.666666666666667,0.5,0,1,0,1,5,3,4,2012,1,4,6,4.5,1.5,5,3.25,0.433333333333333
"629",4,6,6,2,4,5,2,6,2,6,4,6,2,6,4,2,5,2,8,3,"AZ",NA,0.333333333333333,0.25,0,0,0,1,5,2,5,2012,NA,5,4.5,6,6,2,3.25,0.116666666666667
"630",5,7,7,1,7,6,1,6,2,5,3,7,1,7,1,7,6,2,11,3,"AZ",6,0.166666666666667,0.75,1,1,0,4,4,1,5,2012,NA,6,5.5,6.5,7,1.5,3.5,0.583333333333333
"631",2,4,7,3,5,5,4,6,5,5,6,6,1,5,3,3,5,2,12,4,"AZ",4,0.833333333333333,0.5,NA,0,0,4,4,2,4,2012,NA,5,3.5,6.5,5,4,3.5,0.333333333333333
"632",2,2,7,2,2,7,6,7,2,2,6,1,1,6,6,1,5,1,22,3,"AZ",NA,0.666666666666667,0.5,0,0,0,1,5,1,3,2012,1,2,4.5,7,1.5,2,2.5,0.233333333333333
"633",7,6,7,2,3,4,2,5,3,4,1,6,1,6,5,1,5,1,NA,1,"AZ",NA,0.333333333333333,0.5,0,1,0,3,3,1,3,2012,1,3.5,5.5,6,6,2.5,2.5,0.366666666666667
"634",4,3,4,5,4,4,5,4,4,3,4,5,4,3,4,1,5,1,NA,2,"AZ",NA,NA,0.5,0,0,0,2,3,1,4,2012,1,3.5,4,4,4,4.5,2.5,0.125
"635",3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,8,1,2,22,2,"AZ",NA,0.5,0.5,0,0,0,3,4,3,4,2012,NA,4,3.5,4,4,4,3.5,0.2
"636",1,3,2,2,6,7,5,7,3,6,7,7,6,6,2,7,5,1,9,1,"AZ",6,NA,0.5,1,1,1,5,5,5,5,2012,1,6,4,4.5,5,2.5,5,0.875
"637",3,4,3,2,3,4,4,6,4,5,5,6,5,6,5,5,5,2,6,2,"AZ",2,NA,0.5,0,NA,1,5,5,2,4,2012,NA,4,3.5,4.5,5,3,4,0.5
"638",5,5,5,4,5,4,3,3,3,3,3,3,3,4,3,8,6,1,11,2,"AZ",NA,NA,0.5,1,1,1,2,4,2,4,2012,1,4,4.5,4,4,3.5,3,0.875
"639",5,5,7,2,6,4,3,6,4,4,3,5,1,6,2,6,5,2,15,2,"AZ",6,1,0.75,1,1,1,1,5,2,5,2012,NA,5,4.5,6.5,5,3,3.25,0.95
"640",2,6,6,2,7,4,2,6,2,5,6,6,2,6,1,12,3,1,13,4,"AZ",6,0.833333333333333,0.75,1,1,1,2,4,2,5,2012,1,6,3,6,6,2,3.25,0.916666666666667
"641",4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,5,1,14,1,"AZ",4,NA,NA,0,0,0,2,3,3,3,2012,1,4,4,4.5,4,4,2.75,0
"642",7,4,3,4,7,7,4,7,2,5,1,7,5,4,1,4,5,2,7,3,"AZ",1,0.166666666666667,0.5,0,0,1,3,4,2,3,2012,NA,6,7,5,5.5,3,3,0.333333333333333
"643",7,7,7,7,1,7,1,7,1,7,1,7,1,1,7,4,5,2,12,2,"AZ",3,0.5,0,1,0,NA,1,5,2,4,2012,NA,4,7,7,7,4,3,0.375
"644",4,4,7,5,7,6,4,7,7,6,4,6,1,3,1,3,5,2,NA,3,"AZ",3,NA,0.5,0,0,0,2,2,1,1,2012,NA,6.5,5,7,5,6,1.5,0.125
"645",4,2,4,3,4,5,6,5,4,5,4,6,4,5,4,7,5,1,12,1,"AZ",NA,0.333333333333333,0.75,0,0,0,3,4,2,3,2012,1,4.5,4.5,4.5,4,3.5,3,0.216666666666667
"646",1,4,2,4,4,6,4,2,7,4,7,6,6,4,4,4,5,1,7,2,"AZ",NA,0,0.5,1,1,1,1,4,2,5,2012,1,4,3.5,2,5,5.5,3,0.7
"647",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,5,1,10,1,"AZ",2,1,0.5,NA,0,0,3,2,3,2,2012,1,4,4,4,4,4,2.5,0.375
"648",3,5,4,2,4,3,3,7,1,6,5,5,4,6,4,5,5,2,2,3,"AZ",NA,NA,0.5,0,0,0,2,4,2,5,2012,NA,5,3,5.5,5,1.5,3.25,0.125
"649",3,7,6,1,7,6,1,7,1,7,5,7,2,7,1,1,5,2,14,2,"AZ",2,0.666666666666667,0.5,0,0,0,1,4,1,4,2012,NA,7,4.5,6.5,7,1,2.5,0.233333333333333
"650",2,5,7,1,6,2,3,6,2,7,6,6,1,7,2,7,5,2,10,3,"AZ",4,0.333333333333333,0.25,0,0,0,3,3,2,1,2012,NA,6.5,2,6.5,5.5,1.5,2.25,0.116666666666667
"651",4,6,6,2,5,3,2,6,5,6,4,6,2,6,3,6,5,1,NA,2,"AZ",NA,NA,NA,0,0,0,2,5,1,5,2012,1,5.5,3.5,6,6,3.5,3.25,0
"652",7,1,2,4,7,7,7,7,5,4,1,6,6,4,1,7,5,2,13,2,"AZ",3,0.5,0.75,1,1,1,1,4,3,2,2012,NA,5.5,7,4.5,3.5,4.5,2.5,0.85
"653",2,7,2,3,2,7,1,7,1,6,6,6,6,5,6,11,5,1,3,1,"AZ",2,0.333333333333333,0.5,0,0,0,2,5,2,4,2012,1,4,4.5,4.5,6.5,2,3.25,0.166666666666667
"654",2,1,2,1,2,4,7,7,6,4,6,3,6,7,6,6,5,2,18,1,"CA",NA,NA,0.75,0,0,0,1,4,1,4,2012,NA,3,3,4.5,2,3.5,2.5,0.1875
"655",4,4,2,2,4,5,4,4,4,4,4,4,6,6,4,4,2,1,12,4,"CA",4,0,0,1,0,0,2,5,3,4,2012,1,4,4.5,3,4,3,3.5,0.2
"656",4,5,4,4,4,3,3,4,4,4,4,4,4,4,4,10,2,2,6,3,"CA",NA,NA,0.5,0,1,0,4,2,2,4,2012,NA,4,3.5,4,4.5,4,3,0.375
"657",1,1,4,3,5,6,7,7,4,5,7,2,4,5,3,1,5,1,1,1,"CA",NA,0,0,1,0,0,5,5,1,3,2012,1,5,3.5,5.5,1.5,3.5,3.5,0.2
"658",2,4,6,1,5,7,4,7,7,6,6,7,2,7,3,5,5,1,3,3,"CA",4,0,0.25,0,0,0,1,4,2,4,2012,1,5.5,4.5,6.5,5.5,4,2.75,0.05
"659",3,4,7,1,7,7,4,7,1,7,5,7,1,7,1,3,5,2,9,3,"CA",NA,NA,0.5,0,0,0,2,5,1,4,2012,NA,7,5,7,5.5,1,3,0.125
"660",1,1,7,1,7,6,7,7,7,7,7,7,1,7,1,2,2,2,11,3,"CA",NA,0.333333333333333,0.75,0,1,0,1,3,3,5,2012,NA,7,3.5,7,4,4,3,0.416666666666667
"661",3,4,2,4,4,4,4,4,4,5,5,5,6,4,4,3,5,2,7,1,"CA",NA,NA,0.75,0,0,0,3,2,2,3,2012,NA,4.5,3.5,3,4.5,4,2.5,0.1875
"662",4,2,4,1,7,6,6,7,1,7,4,7,4,7,1,4,5,2,NA,3,"CA",NA,0,0.5,0,0,0,1,1,1,1,2012,NA,7,5,5.5,4.5,1,1,0.1
"663",3,3,6,3,6,6,5,6,3,7,5,5,2,5,2,3,5,2,9,3,"CA",1,0,0.5,0,0,0,1,4,1,3,2012,NA,6.5,4.5,6,4,3,2.25,0.1
"664",4,4,4,4,4,7,4,5,4,4,4,4,4,4,4,NA,5,2,5,2,"CA",3,0,0.75,0,0,0,2,4,2,4,2012,NA,4,5.5,4.5,4,4,3,0.15
"665",4,6,5,3,3,4,2,6,4,4,4,5,3,5,5,5,5,1,NA,1,"CA",4,0.333333333333333,0.5,0,0,0,3,5,4,5,2012,1,3.5,4,5.5,5.5,3.5,4.25,0.166666666666667
"666",2,4,2,2,2,4,4,6,6,6,6,7,6,6,6,7,5,2,12,1,"CA",6,0,0,0,0,0,3,4,1,5,2012,NA,4,3,4,5.5,4,3.25,0
"667",3,3,5,1,6,6,5,6,2,5,5,6,3,7,2,6,1,2,23,4,"CA",2,0.5,0.25,0,0,0,4,4,1,2,2012,NA,5.5,4.5,5.5,4.5,1.5,2.75,0.15
"668",3,6,7,5,4,5,2,5,4,5,5,5,1,3,4,11,1,2,NA,3,"CA",2,0.166666666666667,0.5,0,0,0,2,2,1,2,2012,NA,4.5,4,6,5.5,4.5,1.75,0.133333333333333
"669",3,3,4,4,7,4,5,6,1,5,5,5,4,4,1,7,1,2,6,1,"CA",NA,NA,0.75,0,0,0,3,2,3,3,2012,NA,6,3.5,5,4,2.5,2.75,0.1875
"670",3,4,6,2,6,3,4,7,3,4,5,6,2,6,2,5,1,1,19,4,"CA",3,NA,0.5,1,1,0,1,1,1,2,2012,1,5,3,6.5,5,2.5,1.25,0.625
"671",6,6,7,2,6,6,2,7,3,6,2,6,1,6,2,11,1,2,28,4,"CA",3,0.666666666666667,0.5,0,0,1,4,3,4,4,2012,NA,6,6,7,6,2.5,3.75,0.433333333333333
"672",7,6,3,3,7,6,2,5,3,6,1,7,5,5,1,3,1,2,2,4,"CA",2,0.5,0.5,0,NA,0,1,1,2,4,2012,NA,6.5,6.5,4,6.5,3,2,0.25
"673",5,6,7,2,7,6,2,7,1,7,3,7,1,6,1,10,1,2,19,4,"CA",5,0.5,0.5,0,1,1,2,2,2,4,2012,NA,7,5.5,7,6.5,1.5,2.5,0.6
"674",3,5,4,3,5,6,3,5,3,7,5,6,4,5,3,5,3,1,NA,3,"CA",4,0.5,0.75,0,1,1,1,5,1,5,2012,1,6,4.5,4.5,5.5,3,3,0.65
"675",3,4,6,1,4,5,4,7,4,6,5,6,2,7,4,4,5,2,NA,2,"CA",4,0.333333333333333,0.25,0,0,0,3,3,2,4,2012,NA,5,4,6.5,5,2.5,3,0.116666666666667
"676",3,4,4,2,4,5,4,5,5,6,5,6,4,6,4,5,1,1,21,5,"CA",2,0.166666666666667,0.25,0,0,0,4,1,2,2,2012,1,5,4,4.5,5,3.5,2.25,0.0833333333333333
"677",2,4,6,3,6,6,4,7,2,7,6,6,2,5,2,6,5,2,23,2,"CA",2,0.333333333333333,0.5,0,1,1,4,5,1,5,2012,NA,6.5,4,6.5,5,2.5,3.75,0.566666666666667
"678",6,4,5,2,1,6,4,7,4,5,2,7,3,6,7,12,1,2,28,5,"CA",5,0.666666666666667,0.75,1,1,1,5,4,4,4,2012,NA,3,6,6,5.5,3,4.25,0.883333333333333
"679",3,2,4,3,4,6,6,6,4,5,5,7,4,5,4,6,1,2,28,3,"CA",4,0.333333333333333,0.5,0,0,1,2,3,2,5,2012,NA,4.5,4.5,5,4.5,3.5,3,0.366666666666667
"680",7,1,6,1,7,6,7,7,1,3,1,7,2,7,1,9,1,1,23,3,"CA",6,1,0.5,1,1,1,5,5,5,5,2012,1,5,6.5,6.5,4,1,5,0.9
"681",7,7,7,2,6,7,1,7,2,6,1,7,1,6,2,4,5,2,21,4,"CA",2,0.5,0.5,1,1,1,2,2,1,1,2012,NA,6,7,7,7,2,1.5,0.8
"682",2,3,7,2,7,7,5,6,3,6,6,6,1,6,1,6,5,2,27,4,"CA",2,0.833333333333333,0.5,1,0,1,1,4,2,4,2012,NA,6.5,4.5,6.5,4.5,2.5,2.75,0.666666666666667
"683",1,5,2,2,4,7,3,6,4,5,7,6,6,6,4,8,3,1,26,2,"CA",5,0.666666666666667,0.75,1,1,1,4,2,3,5,2012,1,4.5,4,4,5.5,3,3.5,0.883333333333333
"684",4,5,7,2,3,6,3,6,3,6,4,7,1,6,5,7,1,2,11,5,"CA",4,0,0.5,0,0,0,2,4,1,5,2012,NA,4.5,5,6.5,6,2.5,3,0.1
"685",4,6,5,1,4,6,2,7,1,4,4,5,3,7,4,9,1,2,27,5,"CA",6,0.666666666666667,0.75,1,1,1,2,4,4,5,2012,NA,4,5,6,5.5,1,3.75,0.883333333333333
"686",4,6,6,2,5,4,2,6,4,6,4,6,2,6,3,13,4,2,NA,5,"CA",4,0.5,0.5,0,0,NA,3,4,2,4,2012,NA,5.5,4,6,6,3,3.25,0.25
"687",4,4,5,2,4,5,4,6,4,4,4,6,3,6,4,7,1,1,21,1,"CA",7,0.5,0.75,1,NA,1,5,4,4,5,2012,1,4,4.5,5.5,5,3,4.5,0.8125
"688",7,3,6,2,7,7,5,6,1,7,1,5,2,6,1,2,1,1,19,4,"CA",2,0.333333333333333,0.75,1,1,1,1,1,2,1,2012,1,7,7,6,4,1.5,1.25,0.816666666666667
"689",5,6,5,2,6,6,2,6,1,6,3,5,3,6,2,13,1,2,12,2,"CA",2,0.166666666666667,0.25,0,0,0,2,4,4,5,2012,NA,6,5.5,5.5,5.5,1.5,3.75,0.0833333333333333
"690",7,7,6,3,5,7,1,6,3,7,1,5,2,5,3,9,2,2,11,3,"CA",6,0.5,0,0,0,0,1,3,2,4,2012,NA,6,7,6,6,3,2.5,0.1
"691",6,4,7,1,7,6,4,7,1,7,2,6,1,7,1,7,2,2,3,2,"CA",4,0,0.25,1,0,0,4,4,2,5,2012,NA,7,6,7,5,1,3.75,0.25
"692",3,4,2,1,4,5,4,2,2,4,5,2,6,7,4,3,1,1,18,3,"CA",5,0.333333333333333,0.75,1,0,1,1,2,2,4,2012,1,4,4,2,3,1.5,2.25,0.616666666666667
"693",2,5,7,2,5,5,3,6,6,7,6,7,1,6,3,1,5,2,6,2,"CA",3,0.333333333333333,0.5,0,0,0,2,5,1,3,2012,NA,6,3.5,6.5,6,4,2.75,0.166666666666667
"694",3,6,6,2,5,6,2,6,3,5,5,6,2,6,3,5,5,1,21,3,"CA",4,NA,0.5,0,NA,1,5,5,4,5,2012,1,5,4.5,6,6,2.5,4.75,0.5
"695",4,7,6,2,6,5,1,5,2,5,4,6,2,6,2,11,5,2,9,3,"CA",3,0.5,0.25,0,0,0,5,4,2,5,2012,NA,5.5,4.5,5.5,6.5,2,4,0.15
"696",1,5,6,1,2,6,3,7,4,7,7,7,2,7,6,7,5,1,12,2,"CA",3,0.166666666666667,0.5,0,0,0,2,5,2,5,2012,1,4.5,3.5,6.5,6,2.5,3.5,0.133333333333333
"697",3,4,5,2,2,6,4,6,5,6,5,6,3,6,6,9,5,2,28,3,"CA",4,0.5,0.5,0,0,1,2,5,2,4,2012,NA,4,4.5,5.5,5,3.5,3.25,0.4
"698",7,3,7,7,7,7,5,7,7,7,1,7,1,1,1,3,5,2,9,2,"CA",4,0.166666666666667,0.5,0,0,0,1,5,1,4,2012,NA,7,7,7,5,7,2.75,0.133333333333333
"699",3,6,7,2,3,5,2,6,5,6,5,5,1,6,5,13,1,1,23,3,"CA",3,0.5,0.5,0,0,1,4,2,2,4,2012,1,4.5,4,6.5,5.5,3.5,3,0.4
"700",5,3,6,1,6,5,5,7,4,6,3,5,2,7,2,5,5,1,23,5,"CA",5,0,0,0,0,0,3,4,2,5,2012,1,6,5,6.5,4,2.5,3.5,0
"701",1,7,6,4,3,5,1,6,4,4,7,6,2,4,5,10,1,1,3,3,"CA",4,0.5,0.5,1,1,1,3,3,1,3,2012,1,3.5,3,6,6.5,4,2.5,0.8
"702",3,3,6,4,3,3,5,6,5,3,5,6,2,4,5,9,1,2,23,4,"CA",6,1,0.75,1,1,1,5,5,4,4,2012,NA,3,3,6,4.5,4.5,4.5,0.95
"703",6,7,4,3,5,4,1,5,1,6,2,7,4,5,3,5,2,1,1,5,"CA",2,0.166666666666667,0.5,0,0,0,1,2,1,2,2012,1,5.5,5,4.5,7,2,1.5,0.133333333333333
"704",2,2,6,5,5,3,6,4,6,4,6,5,2,3,3,2,6,1,16,4,"CA",4,0.5,0.75,0,0,1,3,4,3,3,2012,1,4.5,2.5,5,3.5,5.5,3.25,0.45
"705",5,4,6,3,4,5,4,6,5,5,3,4,2,5,4,1,1,1,1,2,"CA",4,NA,0.75,0,0,1,2,4,2,3,2012,1,4.5,5,6,4,4,2.75,0.4375
"706",2,7,5,3,7,5,1,5,4,6,6,7,3,5,1,5,5,2,16,1,"CA",NA,0.333333333333333,0.5,1,0,0,3,4,3,5,2012,NA,6.5,3.5,5,7,3.5,3.75,0.366666666666667
"707",3,5,6,1,7,7,3,6,1,7,5,7,2,7,1,1,5,1,23,3,"CA",2,0,0.5,1,0,0,1,2,2,2,2012,1,7,5,6,6,1,1.75,0.3
"708",2,4,3,3,5,5,4,4,2,6,6,6,5,5,3,7,1,1,NA,1,"CA",2,0.333333333333333,0.75,0,1,1,5,4,1,5,2012,1,5.5,3.5,3.5,5,2.5,3.75,0.616666666666667
"709",2,1,6,2,2,4,7,7,5,6,6,7,2,6,6,9,5,2,17,2,"CA",4,NA,0.5,0,1,0,1,5,3,4,2012,NA,4,3,6.5,4,3.5,3.25,0.375
"710",3,4,4,4,4,3,4,5,4,6,5,5,4,4,4,5,5,2,21,2,"CA",NA,0.833333333333333,NA,NA,0,NA,2,4,3,4,2012,NA,5,3,4.5,4.5,4,3.25,0.416666666666667
"711",2,2,2,2,6,3,6,6,5,4,6,6,6,6,2,13,5,1,9,3,"CA",2,0.333333333333333,0.5,0,1,0,2,4,5,3,2012,1,5,2.5,4,4,3.5,3.5,0.366666666666667
"712",7,3,2,1,4,5,5,7,2,6,1,6,6,7,4,3,1,1,12,3,"CA",2,0.5,0.25,0,0,1,2,1,2,3,2012,1,5,6,4.5,4.5,1.5,2,0.35
"713",3,4,7,2,6,6,4,5,2,6,5,7,1,6,2,10,1,2,20,5,"CA",2,0.166666666666667,0.25,0,0,0,1,2,1,4,2012,NA,6,4.5,6,5.5,2,2,0.0833333333333333
"714",5,4,3,3,5,5,4,4,4,4,3,6,5,5,3,8,5,2,15,3,"CA",4,0.833333333333333,0.5,0,0,0,1,5,4,5,2012,NA,4.5,5,3.5,5,3.5,3.75,0.266666666666667
"715",2,4,3,2,3,5,4,5,6,6,6,6,5,6,5,11,5,1,1,3,"CA",5,0.333333333333333,0.25,0,0,NA,1,4,1,5,2012,1,4.5,3.5,4,5,4,2.75,0.145833333333333
"716",1,6,3,4,7,6,2,6,7,6,7,6,5,4,1,2,5,1,NA,2,"CA",NA,0,0.5,0,0,1,5,2,1,4,2012,1,6.5,3.5,4.5,6,5.5,3,0.3
"717",3,3,4,3,3,6,5,4,5,7,5,6,4,5,5,1,5,2,11,2,"CA",NA,NA,0.25,0,0,0,2,1,2,3,2012,NA,5,4.5,4,4.5,4,2,0.0625
"718",3,4,5,4,3,5,4,5,6,6,5,5,3,4,5,NA,5,1,14,3,"CA",NA,NA,0.75,0,0,0,2,4,1,4,2012,1,4.5,4,5,4.5,5,2.75,0.1875
"719",1,4,5,3,6,5,4,6,3,5,7,5,3,5,2,2,5,1,12,4,"CA",4,0.5,0.5,1,1,1,4,4,2,5,2012,1,5.5,3,5.5,4.5,3,3.75,0.8
"720",7,3,7,2,4,5,5,6,3,7,1,7,1,6,4,4,5,2,7,3,"CA",NA,0,0.75,0,0,0,5,5,2,4,2012,NA,5.5,6,6.5,5,2.5,4,0.15
"721",3,2,1,3,6,5,6,6,3,2,5,4,7,5,2,5,5,2,20,2,"CA",6,0.333333333333333,0,1,0,0,1,5,3,5,2012,NA,4,4,3.5,3,3,3.5,0.266666666666667
"722",1,2,4,2,1,7,6,6,6,5,7,7,4,6,7,6,5,1,13,1,"CA",6,0.166666666666667,0.25,0,0,0,5,4,2,5,2012,1,3,4,5,4.5,4,4,0.0833333333333333
"723",1,3,7,1,6,6,5,6,2,6,7,7,1,7,2,4,5,2,20,4,"CA",4,0.666666666666667,0.5,1,0,0,4,5,1,5,2012,NA,6,3.5,6.5,5,1.5,3.75,0.433333333333333
"724",4,5,3,4,4,5,3,4,4,4,4,5,5,4,4,1,5,2,NA,2,"CA",4,0.5,0,0,1,0,1,5,1,5,2012,NA,4,4.5,3.5,5,4,3,0.3
"725",1,5,5,1,7,7,3,7,7,7,7,7,3,7,1,2,5,1,16,2,"CA",NA,NA,0.5,0,0,0,1,5,1,5,2012,1,7,4,6,6,4,3,0.125
